node_id,lai_mean,lai_std,lai_max
94,1.9750832682799897,1.3205498708260879,4.6297814207650285
95,0.9759224408326205,0.6239889950110658,2.206586826347306
96,0.2640079365079365,0.11403146037285983,0.6291666666666669
97,0.5571161978304836,0.21310607757644984,1.0530888030888033
98,0.7891434468524251,0.29622116023636924,1.3590557275541795
99,0.7592119979664465,0.4329714116835914,1.6227758007117437
100,0.7292805490804678,0.5697216631308135,1.8864958738693078
101,0.6993491001944891,0.7064719145780356,2.1502159470268722
102,0.6694176513085105,0.8432221660252578,2.413936020184436
103,0.6394862024225318,0.9799724174724799,2.6776560933420006
104,0.6095547535365532,1.116722668919702,2.9413761664995643
105,0.5796233046505745,1.2534729203669244,3.205096239657129
106,0.5496918557645959,1.3902231718141462,3.4688163128146927
107,0.5197604068786172,1.5269734232613685,3.7325363859722573
108,0.4898289579926386,1.6637236747085904,3.996256459129821
109,0.45989750910665994,1.8004739261558127,4.259976532287386
110,0.4299660602206813,1.937224177603035,4.5236966054449494
111,0.40003461133470264,2.073974429050257,4.787416678602514
112,0.370103162448724,2.210724680497479,5.051136751760078
113,0.34017171356274534,2.347474931944701,5.314856824917642
114,0.3102402646767667,2.4842251833919233,5.578576898075206
115,0.28030881579078804,2.6209754348391456,5.842296971232771
116,0.2503773669048094,2.7577256862863675,6.1060170443903345
117,0.22044591801883073,2.89447593773359,6.369737117547898
118,0.19051446913285208,3.0312261891808117,6.633457190705463
119,0.16058302024687343,3.167976440628034,6.8971772638630275
120,0.13065157136089478,3.3047266920752563,7.160897337020591
121,0.10072012247491613,3.441476943522478,7.424617410178155
122,0.07078867358893748,3.5782271949697004,7.68833748333572
123,0.04085722470295883,3.7149774464169227,7.952057556493284
124,0.010925775816980177,3.8517276978641446,8.215777629650848
125,0.0,3.988477949311367,8.479497702808413
126,0.0,4.125228200758589,8.743217775965977
127,0.0,4.2619784522058115,9.006937849123542
128,0.0,4.398728703653033,9.270657922281105
129,0.0,4.535478955100255,9.53437799543867
130,0.0,4.6722292065474775,9.798098068596234
131,0.0,4.8089794579947,10.0
132,0.0,4.945729709441922,10.0
133,0.0,5.0824799608891436,10.0
134,0.0,5.219230212336366,10.0
135,0.0,5.355980463783588,10.0
136,0.0,5.4927307152308105,10.0
137,0.0,5.629480966678033,10.0
138,0.0,5.766231218125254,10.0
139,0.0,5.9029814695724765,10.0
140,0.0,6.039731721019699,10.0
141,0.0,6.176481972466921,10.0
142,0.0,6.313232223914143,10.0
143,0.0,6.449982475361366,10.0
144,0.0,6.586732726808587,10.0
145,0.0,6.723482978255809,10.0
146,0.0,6.860233229703032,10.0
147,0.0,6.996983481150254,10.0
148,0.0,7.133733732597476,10.0
149,0.0,7.270483984044698,10.0
150,0.0,7.40723423549192,10.0
151,0.0,7.543984486939142,10.0
152,0.0,7.680734738386365,10.0
153,0.0,7.817484989833587,10.0
154,0.0,7.954235241280809,10.0
155,0.0,8.09098549272803,10.0
156,0.0,8.227735744175254,10.0
157,0.0,8.364485995622475,10.0
158,0.0,8.501236247069697,10.0
159,0.0,8.63798649851692,10.0
160,0.0,8.774736749964141,10.0
161,0.0,8.911487001411365,10.0
162,0.0,9.048237252858586,10.0
163,0.0,9.184987504305807,10.0
164,0.0,9.32173775575303,10.0
165,0.0,9.458488007200252,10.0
166,0.0,9.595238258647475,10.0
167,0.0,9.731988510094697,10.0
168,0.0,9.868738761541918,10.0
169,0.0,10.0,10.0
170,0.0,10.0,10.0
171,0.0,10.0,10.0
172,0.0,10.0,10.0
173,0.0,10.0,10.0
174,0.0,10.0,10.0
175,0.0,10.0,10.0
176,0.0,10.0,10.0
177,0.0,10.0,10.0
178,0.0,10.0,10.0
179,0.0,10.0,10.0
180,0.0,10.0,10.0
181,0.0,10.0,10.0
182,0.0,10.0,10.0
183,0.0,10.0,10.0
184,0.0,10.0,10.0
185,0.0,10.0,10.0
186,0.0,10.0,10.0
187,0.0,10.0,10.0
188,0.0,10.0,10.0
189,0.0,10.0,10.0
190,0.0,10.0,10.0
191,0.0,10.0,10.0
192,0.0,10.0,10.0
193,0.0,10.0,10.0
194,0.0,10.0,10.0
195,0.0,10.0,10.0
196,0.0,10.0,10.0
197,0.0,10.0,10.0
198,0.0,10.0,10.0
199,0.0,10.0,10.0
200,0.0,10.0,10.0
201,0.0,10.0,10.0
202,0.0,10.0,10.0
203,0.0,10.0,10.0
204,0.0,10.0,10.0
205,0.0,10.0,10.0
206,0.0,10.0,10.0
207,0.0,10.0,10.0
208,0.0,10.0,10.0
209,0.0,10.0,10.0
210,0.0,10.0,10.0
211,0.0,10.0,10.0
212,0.0,10.0,10.0
213,0.0,10.0,10.0
214,0.0,10.0,10.0
215,0.0,10.0,10.0
216,0.0,10.0,10.0
217,0.0,10.0,10.0
218,0.0,10.0,10.0
219,0.0,10.0,10.0
220,0.0,10.0,10.0
221,0.0,10.0,10.0
222,0.0,10.0,10.0
223,0.0,10.0,10.0
224,0.0,10.0,10.0
225,0.0,10.0,10.0
226,0.0,10.0,10.0
227,0.0,10.0,10.0
228,0.0,10.0,10.0
229,0.0,10.0,10.0
230,0.0,10.0,10.0
231,0.0,10.0,10.0
232,0.0,10.0,10.0
233,0.0,10.0,10.0
234,0.0,10.0,10.0
235,0.0,10.0,10.0
236,0.0,10.0,10.0
237,0.0,10.0,10.0
238,0.0,10.0,10.0
239,0.0,10.0,10.0
240,0.0,10.0,10.0
241,0.0,10.0,10.0
242,0.0,10.0,10.0
243,0.0,10.0,10.0
244,0.0,10.0,10.0
245,0.0,10.0,10.0
246,0.0,10.0,10.0
247,0.0,10.0,10.0
248,0.0,10.0,10.0
249,0.0,10.0,10.0
250,0.0,10.0,10.0
251,0.0,10.0,10.0
252,0.0,10.0,10.0
253,0.0,10.0,10.0
254,0.0,10.0,10.0
255,0.0,10.0,10.0
256,0.0,10.0,10.0
257,0.0,10.0,10.0
258,0.0,10.0,10.0
259,0.0,10.0,10.0
260,0.0,10.0,10.0
261,0.0,10.0,10.0
262,0.0,10.0,10.0
263,0.0,10.0,10.0
264,0.0,10.0,10.0
265,0.0,10.0,10.0
266,0.0,10.0,10.0
267,0.0,10.0,10.0
268,0.0,10.0,10.0
269,0.0,10.0,10.0
270,0.0,10.0,10.0
271,0.0,10.0,10.0
272,0.0,10.0,10.0
273,0.0,10.0,10.0
274,0.0,10.0,10.0
275,0.0,10.0,10.0
276,0.0,10.0,10.0
277,0.0,10.0,10.0
278,0.0,10.0,10.0
279,0.0,10.0,10.0
280,0.0,10.0,10.0
281,0.0,10.0,10.0
282,0.0,10.0,10.0
283,0.0,10.0,10.0
284,0.0,10.0,10.0
285,0.0,10.0,10.0
286,0.0,10.0,10.0
287,0.0,10.0,10.0
288,0.0,10.0,10.0
289,0.0,10.0,10.0
290,0.0,10.0,10.0
291,0.0,10.0,10.0
292,0.0,10.0,10.0
293,0.0,10.0,10.0
294,0.0,10.0,10.0
295,0.0,10.0,10.0
296,0.0,10.0,10.0
297,0.0,10.0,10.0
298,0.0,10.0,10.0
299,0.0,10.0,10.0
300,0.0,10.0,10.0
301,0.0,10.0,10.0
302,0.0,10.0,10.0
303,0.0,10.0,10.0
304,0.0,10.0,10.0
305,0.0,10.0,10.0
306,0.0,10.0,10.0
307,0.0,10.0,10.0
308,0.0,10.0,10.0
309,0.0,10.0,10.0
310,0.0,10.0,10.0
311,0.0,10.0,10.0
312,0.0,10.0,10.0
313,0.0,10.0,10.0
314,0.0,10.0,10.0
315,0.0,10.0,10.0
316,0.0,10.0,10.0
317,0.0,10.0,10.0
318,0.0,10.0,10.0
319,0.0,10.0,10.0
320,0.0,10.0,10.0
321,0.0,10.0,10.0
322,0.0,10.0,10.0
323,0.0,10.0,10.0
324,0.0,10.0,10.0
325,0.0,10.0,10.0
326,0.0,10.0,10.0
327,0.0,10.0,10.0
328,0.0,10.0,10.0
329,0.0,10.0,10.0
330,0.0,10.0,10.0
331,0.0,10.0,10.0
332,0.0,10.0,10.0
333,0.0,10.0,10.0
334,0.0,10.0,10.0
335,0.0,10.0,10.0
336,0.0,10.0,10.0
337,0.0,10.0,10.0
338,0.0,10.0,10.0
339,0.0,10.0,10.0
340,0.0,10.0,10.0
341,0.0,10.0,10.0
342,0.0,10.0,10.0
343,0.0,10.0,10.0
344,0.0,10.0,10.0
345,0.0,10.0,10.0
346,0.0,10.0,10.0
347,0.0,10.0,10.0
348,0.0,10.0,10.0
349,0.0,10.0,10.0
350,0.0,10.0,10.0
351,0.0,10.0,10.0
352,0.0,10.0,10.0
353,0.0,10.0,10.0
354,0.0,10.0,10.0
355,0.0,10.0,10.0
356,0.0,10.0,10.0
357,0.0,10.0,10.0
358,0.0,10.0,10.0
359,0.0,10.0,10.0
360,0.0,10.0,10.0
361,0.0,10.0,10.0
362,0.0,10.0,10.0
363,0.0,10.0,10.0
364,0.0,10.0,10.0
365,0.0,10.0,10.0
366,0.0,10.0,10.0
367,0.0,10.0,10.0
368,0.0,10.0,10.0
369,0.0,10.0,10.0
370,0.0,10.0,10.0
371,0.0,10.0,10.0
372,0.0,10.0,10.0
373,0.0,10.0,10.0
374,0.0,10.0,10.0
375,0.0,10.0,10.0
376,0.0,10.0,10.0
377,0.0,10.0,10.0
378,0.0,10.0,10.0
379,0.0,10.0,10.0
380,0.0,10.0,10.0
381,0.0,10.0,10.0
382,0.0,10.0,10.0
383,0.0,10.0,10.0
384,0.0,10.0,10.0
385,0.0,10.0,10.0
386,0.0,10.0,10.0
387,0.0,10.0,10.0
388,0.0,10.0,10.0
389,0.0,10.0,10.0
390,0.0,10.0,10.0
391,0.0,10.0,10.0
392,0.0,10.0,10.0
393,0.0,10.0,10.0
394,0.0,10.0,10.0
395,0.0,10.0,10.0
396,0.0,10.0,10.0
397,0.0,10.0,10.0
398,0.0,10.0,10.0
399,0.0,10.0,10.0
400,0.0,10.0,10.0
401,0.0,10.0,10.0
402,0.0,10.0,10.0
403,0.0,10.0,10.0
404,0.0,10.0,10.0
405,0.0,10.0,10.0
406,0.0,10.0,10.0
407,0.0,10.0,10.0
408,0.0,10.0,10.0
409,0.0,10.0,10.0
410,0.0,10.0,10.0
411,0.0,10.0,10.0
412,0.0,10.0,10.0
413,0.0,10.0,10.0
414,0.0,10.0,10.0
415,0.0,10.0,10.0
416,0.0,10.0,10.0
417,0.0,10.0,10.0
418,0.0,10.0,10.0
419,0.0,10.0,10.0
420,0.0,10.0,10.0
421,0.0,10.0,10.0
422,0.0,10.0,10.0
423,0.0,10.0,10.0
424,0.0,10.0,10.0
425,0.0,10.0,10.0
426,0.0,10.0,10.0
427,0.0,10.0,10.0
428,0.0,10.0,10.0
429,0.0,10.0,10.0
430,0.0,10.0,10.0
431,0.0,10.0,10.0
432,0.0,10.0,10.0
433,0.0,10.0,10.0
434,0.0,10.0,10.0
435,0.0,10.0,10.0
436,0.0,10.0,10.0
437,0.0,10.0,10.0
438,0.0,10.0,10.0
439,0.0,10.0,10.0
440,0.0,10.0,10.0
441,0.0,10.0,10.0
442,0.0,10.0,10.0
443,0.0,10.0,10.0
444,0.0,10.0,10.0
445,0.0,10.0,10.0
446,0.0,10.0,10.0
447,0.0,10.0,10.0
448,0.0,10.0,10.0
449,0.0,10.0,10.0
450,0.0,10.0,10.0
451,0.0,10.0,10.0
452,0.0,10.0,10.0
453,0.0,10.0,10.0
454,0.0,10.0,10.0
455,0.0,10.0,10.0
456,0.0,10.0,10.0
457,0.0,10.0,10.0
458,0.0,10.0,10.0
459,0.0,10.0,10.0
460,0.0,10.0,10.0
461,0.0,10.0,10.0
462,0.0,10.0,10.0
463,0.0,10.0,10.0
464,0.0,10.0,10.0
465,0.0,10.0,10.0
466,0.0,10.0,10.0
467,0.0,10.0,10.0
468,0.0,10.0,10.0
469,0.0,10.0,10.0
470,0.0,10.0,10.0
471,0.0,10.0,10.0
472,0.0,10.0,10.0
473,0.0,10.0,10.0
474,0.0,10.0,10.0
475,0.0,10.0,10.0
476,0.0,10.0,10.0
477,0.0,10.0,10.0
478,0.0,10.0,10.0
479,0.0,10.0,10.0
480,0.0,10.0,10.0
481,0.0,10.0,10.0
482,0.0,10.0,10.0
483,0.0,10.0,10.0
484,0.0,10.0,10.0
485,0.0,10.0,10.0
486,0.0,10.0,10.0
487,0.0,10.0,10.0
488,0.0,10.0,10.0
489,0.0,10.0,10.0
490,0.0,10.0,10.0
491,0.0,10.0,10.0
492,0.0,10.0,10.0
493,0.0,10.0,10.0
494,0.0,10.0,10.0
495,0.0,10.0,10.0
496,0.0,10.0,10.0
497,0.0,10.0,10.0
498,0.0,10.0,10.0
499,0.0,10.0,10.0
500,0.0,10.0,10.0
501,0.0,10.0,10.0
502,0.0,10.0,10.0
503,0.0,10.0,10.0
504,0.0,10.0,10.0
505,0.0,10.0,10.0
506,0.0,10.0,10.0
507,0.0,10.0,10.0
508,0.0,10.0,10.0
509,0.0,10.0,10.0
510,0.0,10.0,10.0
511,0.0,10.0,10.0
512,0.0,10.0,10.0
513,0.0,10.0,10.0
514,0.0,10.0,10.0
515,0.0,10.0,10.0
516,0.0,10.0,10.0
517,0.0,10.0,10.0
518,0.0,10.0,10.0
519,0.0,10.0,10.0
520,0.0,10.0,10.0
521,0.0,10.0,10.0
522,0.0,10.0,10.0
523,0.0,10.0,10.0
524,0.0,10.0,10.0
525,0.0,10.0,10.0
526,0.0,10.0,10.0
527,0.0,10.0,10.0
528,0.0,10.0,10.0
529,0.0,10.0,10.0
530,0.0,10.0,10.0
531,0.0,10.0,10.0
532,0.0,10.0,10.0
533,0.0,10.0,10.0
534,0.0,10.0,10.0
535,0.0,10.0,10.0
536,0.0,10.0,10.0
537,0.0,10.0,10.0
538,0.0,10.0,10.0
539,0.0,10.0,10.0
540,0.0,10.0,10.0
541,0.0,10.0,10.0
542,0.0,10.0,10.0
543,0.0,10.0,10.0
544,0.0,10.0,10.0
545,0.0,10.0,10.0
546,0.0,10.0,10.0
547,0.0,10.0,10.0
548,0.0,10.0,10.0
549,0.0,10.0,10.0
550,0.0,10.0,10.0
551,0.0,10.0,10.0
552,0.0,10.0,10.0
553,0.0,10.0,10.0
554,0.0,10.0,10.0
555,0.0,10.0,10.0
556,0.0,10.0,10.0
557,0.0,10.0,10.0
558,0.0,10.0,10.0
559,0.0,10.0,10.0
560,0.0,10.0,10.0
561,0.0,10.0,10.0
562,0.0,10.0,10.0
563,0.0,10.0,10.0
564,0.0,10.0,10.0
565,0.0,10.0,10.0
566,0.0,10.0,10.0
567,0.0,10.0,10.0
568,0.0,10.0,10.0
569,0.0,10.0,10.0
570,0.0,10.0,10.0
571,0.0,10.0,10.0
572,0.0,10.0,10.0
573,0.0,10.0,10.0
574,0.0,10.0,10.0
575,0.0,10.0,10.0
576,0.0,10.0,10.0
577,0.0,10.0,10.0
578,0.0,10.0,10.0
579,0.0,10.0,10.0
580,0.0,10.0,10.0
581,0.0,10.0,10.0
582,0.0,10.0,10.0
583,0.0,10.0,10.0
584,0.0,10.0,10.0
585,0.0,10.0,10.0
586,0.0,10.0,10.0
587,0.0,10.0,10.0
588,0.0,10.0,10.0
589,0.0,10.0,10.0
590,0.0,10.0,10.0
591,0.0,10.0,10.0
592,0.0,10.0,10.0
593,0.0,10.0,10.0
594,0.0,10.0,10.0
595,0.0,10.0,10.0
596,0.0,10.0,10.0
597,0.0,10.0,10.0
598,0.0,10.0,10.0
599,0.0,10.0,10.0
600,0.0,10.0,10.0
601,0.0,10.0,10.0
602,0.0,10.0,10.0
603,0.0,10.0,10.0
604,0.0,10.0,10.0
605,0.0,10.0,10.0
606,0.0,10.0,10.0
607,0.0,10.0,10.0
608,0.0,10.0,10.0
609,0.0,10.0,10.0
610,0.0,10.0,10.0
611,0.0,10.0,10.0
612,0.0,10.0,10.0
613,0.0,10.0,10.0
614,0.0,10.0,10.0
615,0.0,10.0,10.0
616,0.0,10.0,10.0
617,0.0,10.0,10.0
618,0.0,10.0,10.0
619,0.0,10.0,10.0
620,0.0,10.0,10.0
621,0.0,10.0,10.0
622,0.0,10.0,10.0
623,0.0,10.0,10.0
624,0.0,10.0,10.0
625,0.0,10.0,10.0
626,0.0,10.0,10.0
627,0.0,10.0,10.0
628,0.0,10.0,10.0
629,0.0,10.0,10.0
630,0.0,10.0,10.0
631,0.0,10.0,10.0
632,0.0,10.0,10.0
633,0.0,10.0,10.0
634,0.0,10.0,10.0
635,0.0,10.0,10.0
636,0.0,10.0,10.0
637,0.0,10.0,10.0
638,0.0,10.0,10.0
639,0.0,10.0,10.0
640,0.0,10.0,10.0
641,0.0,10.0,10.0
642,0.0,10.0,10.0
643,0.0,10.0,10.0
644,0.0,10.0,10.0
645,0.0,10.0,10.0
646,0.0,10.0,10.0
647,0.0,10.0,10.0
648,0.0,10.0,10.0
649,0.0,10.0,10.0
650,0.0,10.0,10.0
651,0.0,10.0,10.0
652,0.0,10.0,10.0
653,0.0,10.0,10.0
654,0.0,10.0,10.0
655,0.0,10.0,10.0
656,0.0,10.0,10.0
657,0.0,10.0,10.0
658,0.0,10.0,10.0
659,0.0,10.0,10.0
660,0.0,10.0,10.0
661,0.0,10.0,10.0
662,0.0,10.0,10.0
663,0.0,10.0,10.0
664,0.0,10.0,10.0
665,0.0,10.0,10.0
666,0.0,10.0,10.0
667,0.0,10.0,10.0
668,0.0,10.0,10.0
669,0.0,10.0,10.0
670,0.0,10.0,10.0
671,0.0,10.0,10.0
672,0.0,10.0,10.0
673,0.0,10.0,10.0
674,0.0,10.0,10.0
675,0.0,10.0,10.0
676,0.0,10.0,10.0
677,0.0,10.0,10.0
678,0.0,10.0,10.0
679,0.0,10.0,10.0
680,0.0,10.0,10.0
681,0.0,10.0,10.0
682,0.0,10.0,10.0
683,0.0,10.0,10.0
684,0.0,10.0,10.0
685,0.0,10.0,10.0
686,0.0,10.0,10.0
687,0.0,10.0,10.0
688,0.0,10.0,10.0
689,0.0,10.0,10.0
690,0.0,10.0,10.0
691,0.0,10.0,10.0
692,0.0,10.0,10.0
693,0.0,10.0,10.0
694,0.0,10.0,10.0
695,0.0,10.0,10.0
696,0.0,10.0,10.0
697,0.0,10.0,10.0
698,0.0,10.0,10.0
699,0.0,10.0,10.0
700,0.0,10.0,10.0
701,0.0,10.0,10.0
702,0.0,10.0,10.0
703,0.0,10.0,10.0
704,0.0,10.0,10.0
705,0.0,10.0,10.0
706,0.0,10.0,10.0
707,0.0,10.0,10.0
708,0.0,10.0,10.0
709,0.0,10.0,10.0
710,0.0,10.0,10.0
711,0.0,10.0,10.0
712,0.0,10.0,10.0
713,0.0,10.0,10.0
714,0.0,10.0,10.0
715,0.0,10.0,10.0
716,0.0,10.0,10.0
717,0.0,10.0,10.0
718,0.0,10.0,10.0
719,0.0,10.0,10.0
720,0.0,10.0,10.0
721,0.0,10.0,10.0
722,0.0,10.0,10.0
723,0.0,10.0,10.0
724,0.0,10.0,10.0
725,0.0,10.0,10.0
726,0.0,10.0,10.0
727,0.0,10.0,10.0
728,0.0,10.0,10.0
729,0.0,10.0,10.0
730,0.0,10.0,10.0
731,0.0,10.0,10.0
732,0.0,10.0,10.0
733,0.0,10.0,10.0
734,0.0,10.0,10.0
735,0.0,10.0,10.0
736,0.0,10.0,10.0
737,0.0,10.0,10.0
738,0.0,10.0,10.0
739,0.0,10.0,10.0
740,0.0,10.0,10.0
741,0.0,10.0,10.0
742,0.0,10.0,10.0
743,0.0,10.0,10.0
744,0.0,10.0,10.0
745,0.0,10.0,10.0
746,0.0,10.0,10.0
747,0.0,10.0,10.0
748,0.0,10.0,10.0
749,0.0,10.0,10.0
750,0.0,10.0,10.0
751,0.0,10.0,10.0
752,0.0,10.0,10.0
753,0.0,10.0,10.0
754,0.0,10.0,10.0
755,0.0,10.0,10.0
756,0.0,10.0,10.0
757,0.0,10.0,10.0
758,0.0,10.0,10.0
759,0.0,10.0,10.0
760,0.0,10.0,10.0
761,0.0,10.0,10.0
762,0.0,10.0,10.0
763,0.0,10.0,10.0
764,0.0,10.0,10.0
765,0.0,10.0,10.0
766,0.0,10.0,10.0
767,0.0,10.0,10.0
768,0.0,10.0,10.0
769,0.0,10.0,10.0
770,0.0,10.0,10.0
771,0.0,10.0,10.0
772,0.0,10.0,10.0
773,0.0,10.0,10.0
774,0.0,10.0,10.0
775,0.0,10.0,10.0
776,0.0,10.0,10.0
777,0.0,10.0,10.0
778,0.0,10.0,10.0
779,0.0,10.0,10.0
780,0.0,10.0,10.0
781,0.0,10.0,10.0
782,0.0,10.0,10.0
783,0.0,10.0,10.0
784,0.0,10.0,10.0
785,0.0,10.0,10.0
786,0.0,10.0,10.0
787,0.0,10.0,10.0
788,0.0,10.0,10.0
789,0.0,10.0,10.0
790,0.0,10.0,10.0
791,0.0,10.0,10.0
792,0.0,10.0,10.0
793,0.0,10.0,10.0
794,0.0,10.0,10.0
795,0.0,10.0,10.0
796,0.0,10.0,10.0
797,0.0,10.0,10.0
798,0.0,10.0,10.0
799,0.0,10.0,10.0
800,0.0,10.0,10.0
801,0.0,10.0,10.0
802,0.0,10.0,10.0
803,0.0,10.0,10.0
804,0.0,10.0,10.0
805,0.0,10.0,10.0
806,0.0,10.0,10.0
807,0.0,10.0,10.0
808,0.0,10.0,10.0
809,0.0,10.0,10.0
810,0.0,10.0,10.0
811,0.0,10.0,10.0
812,0.0,10.0,10.0
813,0.0,10.0,10.0
814,0.0,10.0,10.0
815,0.0,10.0,10.0
816,0.0,10.0,10.0
817,0.0,10.0,10.0
818,0.0,10.0,10.0
819,0.0,10.0,10.0
820,0.0,10.0,10.0
821,0.0,10.0,10.0
822,0.0,10.0,10.0
823,0.0,10.0,10.0
824,0.0,10.0,10.0
825,0.0,10.0,10.0
826,0.0,10.0,10.0
827,0.0,10.0,10.0
828,0.0,10.0,10.0
829,0.0,10.0,10.0
830,0.0,10.0,10.0
831,0.0,10.0,10.0
832,0.0,10.0,10.0
833,0.0,10.0,10.0
834,0.0,10.0,10.0
835,0.0,10.0,10.0
836,0.0,10.0,10.0
837,0.0,10.0,10.0
838,0.0,10.0,10.0
839,0.0,10.0,10.0
840,0.0,10.0,10.0
841,0.0,10.0,10.0
842,0.0,10.0,10.0
843,0.0,10.0,10.0
844,0.0,10.0,10.0
845,0.0,10.0,10.0
846,0.0,10.0,10.0
847,0.0,10.0,10.0
848,0.0,10.0,10.0
849,0.0,10.0,10.0
850,0.0,10.0,10.0
851,0.0,10.0,10.0
852,0.0,10.0,10.0
853,0.0,10.0,10.0
854,0.0,10.0,10.0
855,0.0,10.0,10.0
856,0.0,10.0,10.0
